"id","name","code","executive","employee","worker"
occupation_type_employee_223002,Ingeniero Quimico En Industria Quimica,223002,True,True,False,
occupation_type_employee_223003,"Ingeniero Quimico, Alimentos Y Bebidas",223003,True,True,False,
occupation_type_employee_223004,"Ingeniero Quimico, Antibioticos",223004,True,True,False,
occupation_type_employee_223005,"Ingeniero Quimico, Explosivos",223005,True,True,False,
occupation_type_employee_223006,"Ingeniero Quimico, Carburantes/Refineria De Petroleo",223006,True,True,False,
occupation_type_employee_223007,"Ingeniero Quimico, Caucho",223007,True,True,False,
occupation_type_employee_223008,"Ingeniero Quimico, Colores Y Pinturas",223008,True,True,False,
occupation_type_employee_223009,"Ingeniero Quimico, Fabricacion",223009,True,True,False,
occupation_type_employee_223010,"Ingeniero Quimico, Fibras Textiles (Ing. Textil)",223010,True,True,False,
occupation_type_employee_223011,"Ingeniero Quimico, Gas/Produccion Y Distribucion",223011,True,True,False,
occupation_type_employee_223012,"Ingeniero Quimico, Material Plastico",223012,True,True,False,
occupation_type_employee_223013,"Ingeniero Quimico, Papel",223013,True,True,False,
occupation_type_employee_223014,"Ingeniero Quimico, Perfumista",223014,True,True,False,
occupation_type_employee_223015,"Ingeniero Quimico, Petroleo Y Gas Natural",223015,True,True,False,
occupation_type_employee_223016,"Ingeniero Quimico, Tecnologia De Los Combustibles",223016,True,True,False,
occupation_type_employee_223017,"Ingeniero Quimico, Otros",223017,True,True,False,
occupation_type_employee_223018,"Ingeniero, Petroquimico",223018,True,True,False,
occupation_type_employee_224001,Ingeniero Metalurgico,224001,True,True,False,
occupation_type_employee_224002,"Ingeniero Metalurgico, Minerales Radiactivos Y Fundicion",224002,True,True,False,
occupation_type_employee_224003,"Ingeniero Metalurgico, Produccion Y Afino/Metales",224003,True,True,False,
occupation_type_employee_224004,"Ingeniero Metalurgico, Tratamiento De Los Metales",224004,True,True,False,
occupation_type_employee_224005,"Ingeniero, Metalurgico/Otros",224005,True,True,False,
occupation_type_employee_225001,"Ingeniero, Minas",225001,True,True,False,
occupation_type_employee_225002,"Ingeniero, Minas/Carbon",225002,True,True,False,
occupation_type_employee_225003,"Ingeniero, Minas/Minerales Metalicos",225003,True,True,False,
occupation_type_employee_225004,"Ingeniero, Minas/Minerales No Metalicos",225004,True,True,False,
occupation_type_employee_225005,"Ingeniero, Minas/Petroleo Y Gas Natural",225005,True,True,False,
occupation_type_employee_225006,"Ingeniero, Perforacion/Pozos De Petroleo Y De Gas",225006,True,True,False,
occupation_type_employee_225007,"Ingeniero, Siderurgico",225007,True,True,False,
occupation_type_employee_225008,"Ingeniero De Minas, Otros",225008,True,True,False,
occupation_type_employee_226001,Agrimensor,226001,True,True,False,
occupation_type_employee_226002,"Agrimensor, Aerofotografo",226002,True,True,False,
occupation_type_employee_226003,"Agrimensor, Marina",226003,True,True,False,
occupation_type_employee_226004,"Agrimensor, Geodesico",226004,True,True,False,
occupation_type_employee_226005,"Agrimensor, Hidrografico",226005,True,True,False,
occupation_type_employee_226006,"Agrimensor, Minas",226006,True,True,False,
occupation_type_employee_226007,"Agrimensor, Topografia",226007,True,True,False,
occupation_type_employee_226008,"Agrimensor, Topografia Aerea",226008,True,True,False,
occupation_type_employee_226009,Cartografo,226009,True,True,False,
occupation_type_employee_226010,"Cartografo, Marina",226010,True,True,False,
occupation_type_employee_226011,Fotogrametrista Y Aerofotogrametista,226011,True,True,False,
occupation_type_employee_226012,"Topografo, Fotogeometria",226012,True,True,False,
occupation_type_employee_226013,"Topografo, Hidrografico",226013,True,True,False,
occupation_type_employee_226014,"Topografo, (Suelos)",226014,True,True,False,
occupation_type_employee_227001,"Ingeniero, Administrativo",227001,True,True,False,
occupation_type_employee_227002,"Ingeniero, Sistemas/Excepto Informaticos",227002,True,True,False,
occupation_type_employee_227003,"Creador, Sistemas/Excepto Informaticos",227003,True,True,False,
occupation_type_employee_227004,"Ingeniero Consultor, Organizacion Industrial",227004,True,True,False,
occupation_type_employee_227005,Ingeniero Industrial,227005,True,True,False,
occupation_type_employee_227006,"Ingeniero Industrial, Higiene Y Seguridad Industrial",227006,True,True,False,
occupation_type_employee_227007,"Ingeniero, Organizacion De Estudio De Tiempos Y Movimientos",227007,True,True,False,
occupation_type_employee_227008,"Ingeniero, Organizacion Industrial",227008,True,True,False,
occupation_type_employee_227009,"Ingeniero, Organizacion Y Metodos",227009,True,True,False,
occupation_type_employee_227010,"Ingeniero, Organizacion Calculo De Costos",227010,True,True,False,
occupation_type_employee_227011,"Ingeniero, Organizacion Y Planificacion De Empresas",227011,True,True,False,
occupation_type_employee_228001,Ingeniero Pesquero,228001,True,True,False,
occupation_type_employee_229001,"Ingeniero, Cuero Y Calzado",229001,True,True,False,
occupation_type_employee_229002,"Ingeniero, Ceramica Y Vidrios",229002,True,True,False,
occupation_type_employee_229003,"Ingeniero, Control De Calidad",229003,True,True,False,
occupation_type_employee_229004,"Ingeniero, Industrias Alimentarias",229004,True,True,False,
occupation_type_employee_229005,"Ingeniero, Industrias De Papel",229005,True,True,False,
occupation_type_employee_229006,"Ingeniero, Medio Ambiente",229006,True,True,False,
occupation_type_employee_229007,"Ingeniero, Produccion",229007,True,True,False,
occupation_type_employee_229008,"Ingeniero, Planificador De Trafico",229008,True,True,False,
occupation_type_employee_229009,"Ingeniero, Topografo",229009,True,True,False,
occupation_type_employee_229010,"Ingeniero, De Vuelo",229010,True,True,False,
occupation_type_employee_229011,Ingeniero (No Clasificado En Otras Clasificaciones),229011,True,True,False,
occupation_type_employee_231001,Bacteriologo,231001,True,True,False,
occupation_type_employee_231002,"Bacteriologo, Agricultura",231002,True,True,False,
occupation_type_employee_231003,"Bacteriologo, Alimentacion",231003,True,True,False,
occupation_type_employee_231004,"Bacteriologo, Farmacia",231004,True,True,False,
occupation_type_employee_231005,"Bacteriologo, Industria",231005,True,True,False,
occupation_type_employee_231006,"Bacteriologo, Industria, Lacteas",231006,True,True,False,
occupation_type_employee_231007,"Bacteriologo, Medicina",231007,True,True,False,
occupation_type_employee_231008,"Bacteriologo, Medicina/Veterinaria",231008,True,True,False,
occupation_type_employee_231009,"Bacteriologo, Pesca",231009,True,True,False,
occupation_type_employee_231010,"Bacteriologo, Suelos",231010,True,True,False,
occupation_type_employee_231011,Biologo,231011,True,True,False,
occupation_type_employee_231012,Biologo Molecular,231012,True,True,False,
occupation_type_employee_231013,"Biologo, Fauna De Agua Dulce",231013,True,True,False,
occupation_type_employee_231014,"Biologo, Fauna Marina",231014,True,True,False,
occupation_type_employee_231015,"Biologo, Genetica",231015,True,True,False,
occupation_type_employee_231016,"Biologo, Hidrobiologia",231016,True,True,False,
occupation_type_employee_231017,Botanico,231017,True,True,False,
occupation_type_employee_231018,"Botanico, Ecologia",231018,True,True,False,
occupation_type_employee_231019,"Botanico, Economista",231019,True,True,False,
occupation_type_employee_231020,"Botanico, Genetica",231020,True,True,False,
occupation_type_employee_231021,"Botanico, Histologia",231021,True,True,False,
occupation_type_employee_231022,"Botanico, Micologia",231022,True,True,False,
occupation_type_employee_231023,"Botanico, Suelos",231023,True,True,False,
occupation_type_employee_231024,"Botanico, Taxonomia",231024,True,True,False,
occupation_type_employee_231025,Citologo,231025,True,True,False,
occupation_type_employee_231026,"Citologo, Botanica",231026,True,True,False,
occupation_type_employee_231027,"Citologo, Zoologia",231027,True,True,False,
occupation_type_employee_231028,Ecologista,231028,True,True,False,
occupation_type_employee_231029,"Ecologista, Botanica",231029,True,True,False,
occupation_type_employee_231030,"Ecologista, Zoologia",231030,True,True,False,
occupation_type_employee_231031,Embriologo,231031,True,True,False,
occupation_type_employee_231032,Entomologo,231032,True,True,False,
occupation_type_employee_231033,Genetista,231033,True,True,False,
occupation_type_employee_231034,"Genetista, Botanica",231034,True,True,False,
occupation_type_employee_231035,"Genetista, Zoologo",231035,True,True,False,
occupation_type_employee_231036,Hidrobiologo,231036,True,True,False,
occupation_type_employee_231037,Histologo,231037,True,True,False,
occupation_type_employee_231038,"Histologo, Animales",231038,True,True,False,
occupation_type_employee_231039,"Histologo, Plantas",231039,True,True,False,
occupation_type_employee_231040,Ictiologo,231040,True,True,False,
occupation_type_employee_231041,Micologo,231041,True,True,False,
occupation_type_employee_231042,Microbiologo,231042,True,True,False,
occupation_type_employee_231043,Ornitologo,231043,True,True,False,
occupation_type_employee_231044,Parasitologo,231044,True,True,False,
occupation_type_employee_231045,Piscicultor De Las Ciencias Biologicas,231045,True,True,False,
occupation_type_employee_231046,Taxonomista,231046,True,True,False,
occupation_type_employee_231047,"Taxonomista, Animales",231047,True,True,False,
occupation_type_employee_231048,"Taxonomista, Plantas",231048,True,True,False,
occupation_type_employee_231049,Zoologo,231049,True,True,False,
occupation_type_employee_231050,"Zoologo, Embriologia",231050,True,True,False,
occupation_type_employee_231051,"Zoologo, Entomologia",231051,True,True,False,
occupation_type_employee_231052,"Zoologo, Histologia",231052,True,True,False,
occupation_type_employee_231053,"Zoologo, Ictiologia",231053,True,True,False,
occupation_type_employee_231054,"Zoologo, Mamalogista",231054,True,True,False,
occupation_type_employee_231055,"Zoologo, Ornitologia",231055,True,True,False,
occupation_type_employee_231056,"Zoologo, Parasitologia",231056,True,True,False,
occupation_type_employee_231057,"Zoologo, Piscicultura",231057,True,True,False,
occupation_type_employee_231058,"Zoologo, Taxonomia",231058,True,True,False,
occupation_type_employee_232001,Anatomista,232001,True,True,False,
occupation_type_employee_232002,Biofisico,232002,True,True,False,
occupation_type_employee_232003,Bioquimico,232003,True,True,False,
occupation_type_employee_232004,Epidemiologo,232004,True,True,False,
occupation_type_employee_232005,Farmacologo,232005,True,True,False,
occupation_type_employee_232006,Fisiologo,232006,True,True,False,
occupation_type_employee_232007,"Fisiologo, Animales",232007,True,True,False,
occupation_type_employee_232008,"Fisiologo, Endocrinologia",232008,True,True,False,
occupation_type_employee_232009,"Fisiologo, Epidemiologia",232009,True,True,False,
occupation_type_employee_232010,"Fisiologo, Otros",232010,True,True,False,
occupation_type_employee_232011,Histopatologo,232011,True,True,False,
occupation_type_employee_232012,Neuropatologo,232012,True,True,False,
occupation_type_employee_233001,Bromatologos,233001,True,True,False,
occupation_type_employee_233002,Dietistas-Nutricionistas,233002,True,True,False,
occupation_type_employee_234001,Agrologo,234001,True,True,False,
occupation_type_employee_234002,Agronomo,234002,True,True,False,
occupation_type_employee_234003,"Agronomo, Arboricultor",234003,True,True,False,
occupation_type_employee_234004,"Agronomo, Conservacion De La Naturaleza",234004,True,True,False,
occupation_type_employee_234005,"Agronomo, Ecologo",234005,True,True,False,
occupation_type_employee_234006,"Agronomo, Edafologia",234006,True,True,False,
occupation_type_employee_234007,"Agronomo, Floricultor",234007,True,True,False,
occupation_type_employee_234008,"Agronomo, Horticultura",234008,True,True,False,
occupation_type_employee_234009,"Agronomo, Oleicultor",234009,True,True,False,
occupation_type_employee_234010,"Agronomo, Silvicultura",234010,True,True,False,
occupation_type_employee_234011,Ingeniero Agroindustrial,234011,True,True,False,
occupation_type_employee_234012,Ingeniero Agronomo,234012,True,True,False,
occupation_type_employee_234013,Ingeniero Edafologo,234013,True,True,False,
occupation_type_employee_234014,Ingeniero Forestal,234014,True,True,False,
occupation_type_employee_234015,Zootecnico (Incluye Ingenieros),234015,True,True,False,
occupation_type_employee_235001,Alienista,235001,True,True,False,
occupation_type_employee_235002,Alopata,235002,True,True,False,
